Column
-158.18500245388580083
-158.18516036813076653
-158.18532443381525354
-158.1854774399698158
-158.18562824797891153
-158.18579728188359468
-158.18593265122262892
-158.18610936334908956
-158.18625543640237652
-158.18641522121347975
-158.18656093658137252
-158.18671535513948356
-158.18686917765842281
-158.18701508040999215
-158.18717159800218042
-158.18733202971367291
-158.18747416849276988
-158.18762711266936094
-158.18778153110443441
-158.18793085800027143
-158.18808105125688712
-158.18822567140307456
-158.18837875088729561
-158.18852734681610173
-158.18867231947604068
-158.18881995659120321
-158.18896418549866212
-158.18911849865190788
-158.18925537105627654
-158.18940674013634862
-158.18955261839886361
-158.18969404519384625
-158.18984117296707836
-158.18999111937716862
-158.19013455094770393
-158.19027853775901349
-158.19042621646065072
-158.19056569261422851
-158.19070816792890355
-158.19085168177304013
-158.19099713585123368
-158.1911332423412091
-158.19128153495518063
-158.19141939623344228
-158.19155958855034783
-158.19169301641562697
-158.19183843002389267
-158.19197526450432179
-158.19211450772024818
-158.19226205614774017
-158.19239407249887108
-158.19253869543689461
-158.19266523221136822
-158.19280760392598495
-158.19294879616120397
-158.19307579346752846
-158.19321915952255608
-158.19335866404981061
-158.19348440848142445
-158.19362677961296981
-158.19375474603984344
-158.19389255155914498
-158.19403100116446126
-158.19415156915937359
-158.19429840213624061
-158.19442268865330448
-158.19456107779453191
-158.19469478922076178
-158.19482362760473393
-158.1949533535442356
-158.19508267289342029
-158.19522573510187158
-158.19534994157697838
-158.19547929741403891
-158.19560983512360508
-158.19573796840239766
-158.19587203299977318
-158.19600084649201222
-158.19612808571579876
-158.19625079343956031
-158.19638607174198341
-158.19650889899418189
-158.19663418282635803
-158.19676073543939765
-158.19688918677817924
-158.19701577631059308
-158.19714382399374131
-158.19727154444120742
-158.1973942500846988
-158.19751691857393894
-158.19763867817033542
-158.19776477662475145
-158.19789458436906671
-158.19801527784230188
-158.19813777591366488
-158.19826143895164705
-158.19838754066563524
-158.19850968069545161
-158.19862592538919444
-158.19874915807804427
-158.19886903654904131
-158.19898882570305432
-158.19911883859501245
-158.19923007893680733
-158.19935432134576558
-158.19947525674751887
-158.19958676818143317
-158.19970749982874736
-158.19983089862148518
-158.19994510207123994
-158.2000637564648855
-158.20018357500492812
-158.20030059438624903
-158.20042282399182909
-158.20052552277581981
-158.20065081086082159
-158.20077246418190953
-158.20088382378810365
-158.20100095095614279
-158.20110868872703236
-158.2012284707701042
-158.20133210300542714
-158.20145712702424134
-158.20157234265360557
-158.20168025144948842
-158.20180725163248781
-158.20191056280663133
-158.20202503511123382
-158.20213267630856535
-158.20224456324194762
-158.20236075474929294
-158.20246386079483614
-158.2025845417019525
-158.20268962862263606
-158.20280079926675398
-158.20291458948597096
-158.2030218412700151
-158.20312873030547962
-158.20324312091332786
-158.20335177000828253
-158.20346192337075308
-158.20356336084842042
-158.20367347395890079
-158.20378931303861236
-158.20388780305421506
-158.2039991534246326
-158.20410210058304301
-158.20420515676565287
-158.20432326496705855
-158.20442236246856282
-158.20452340932493485
-158.20463715377286462
-158.20473799295831441
-158.20483479041578789
-158.20495761100585241
-158.20505229750565945
-158.20514495058662874
-158.20526437495149708
-158.20536274477572647
-158.20546226641081944
-158.20556602911938171
-158.20567645799479806
-158.20577481827226052
-158.2058689626014143
-158.20598081876033802
-158.2060769231525228
-158.20617864621092963
-158.20627836901564933
-158.20637607138522185
-158.20648283593948236
-158.2065792270860527
-158.206676043218323
-158.20677868862819082
-158.20687454710855491
-158.2069758907796313
-158.20707176931912841
-158.20717772117964728
-158.20727094806727564
-158.20736965793653894
-158.20746747646921904
-158.20756090520478665
-158.20765870830518907
-158.20775460983924177
-158.20785794301264104
-158.20794789694093652
-158.20803609990923633
-158.20814110363431837
-158.20823571726322143
-158.20833378415125026
-158.20842736483530189
-158.20851419657208226
-158.20861938788652878
-158.20870993084776046
-158.2087901815037867
-158.2089030118796984
-158.20898508440475894
-158.20908312708277776
-158.20917846739797596
-158.20926620192369683
-158.20935406376773358
-158.20944876961129921
-158.20953959068458516
-158.2096350689986366
-158.20972451228237787
-158.20981471922345918
-158.20990824335802927
-158.21000123622229694
-158.21008838798712759
-158.21017746416470118
-158.21027705316589618
-158.21035385420378816
-158.21044557949758769
-158.21053951697152229
-158.21062253306519096
-158.21071358987074973
-158.21080401672406879
-158.21089072880934623
-158.21098057541382786
-158.21106480031670571
-158.21114291502834703
-158.21124626527489454
-158.21133197709289675
-158.21140536242688768
-158.21150274396271129
-158.21159137017320973
-158.21166886849448474
-158.21176481772721445
-158.21184680020269298
-158.21193080884145843
-158.21201023747710224
-158.21210057261401971
-158.21219060137630663
-158.21226784803195642
-158.21235266345161108
-158.21243365659864821
-158.21252257279519426
-158.21260608721809149
-158.21268728754483845
-158.2127763540723322
-158.21285397909585413
-158.21293522342261895
-158.21302477518449336
-158.21309822912957088
-158.2131823114464737
-158.21326764680685528
-158.21333875569445127
-158.21343093496392385
-158.21351302476671208
-158.21359219290570763
-158.21367958306723267
-158.21375419611592861
-158.21382967908436967
-158.21391994197040276
-158.21399823445352695
-158.21407230244204811
-158.21415589805377522
-158.2142447506148244
-158.21431281396087343
-158.21439580113582224
-158.21447195662901208
-158.21454790702807713
-158.21463217700187442
-158.21470555239707778
-158.21478575053151872
-158.21486972535865334
-158.21493910523659565
-158.21501632807655824
-158.21509670939099124
-158.21517760092717708
-158.2152515324675619
-158.21533014613584101
-158.21540477127450686
-158.21548347452099392
-158.21555802711060323
-158.21563374788848932
-158.2157075270919222
-158.21578852331501253
-158.21586391545639572
-158.21593540706982139
-158.21601001686968857
-158.2160858492803186
-158.21615627827131334
-158.21623017035562953
-158.21630996257243851
-158.21638866235568344
-158.21645649208073792
-158.21653347834177339
-158.21660194550725009
-158.21667569176509005
-158.21675643561599145
-158.21682719837252762
-158.21689069464972022
-158.21696798706744858
-158.21704350409328299
-158.21711342634608854
-158.21718371936401581
-158.217256540022845
-158.21732691029754392
-158.21740701352916858
-158.21746076966581995
-158.21753833288909163
-158.21761489327658978
-158.21767382812561209
-158.21775115411438151
-158.21782064366942677
-158.21788918924445966
-158.21796067486383208
-158.21802884271988887
-158.21810151457765414
-158.21817184067884909
-158.21823604889399917
-158.21830221772250979
-158.21838062110930423
-158.21844548431135991
-158.21850627412490553
-158.21857735348325491
-158.21864537798745687
-158.21871912162225726
-158.21877807783334902
-158.21884659396846473
-158.21891853555985108
-158.21898292618101323
-158.21904734727991126
-158.21911723283605511
-158.21918018836754527
-158.21923910220408516
-158.21931216265224407
-158.21937308007858292
-158.21943692122727043
-158.21950116494343774
-158.21956735956854345
-158.21963375860252654
-158.21970307655681154
-158.21975985683974386
-158.21982736613222187
-158.21989465493413718
-158.21995161516341
-158.22001594538670588
-158.22008278445218821
-158.22014560567390618
-158.22019408368748827
-158.22026874921411377
-158.22033759919025897
-158.22039160145828873
-158.22044994317843702
-158.22050966565720387
-158.22058040658714617
-158.22063992370175356
-158.22069450965329906
-158.22075720066709437
-158.2208138959016992
-158.22088130936225525
-158.22094144423238049
-158.22099966884556466
-158.22106259953460494
-158.2211166949234098
-158.22118226318769985
-158.22123039601089545
-158.2212979509622528
-158.22135010429752811
-158.22141599934536771
-158.22147350745188987
-158.22152933823451804
-158.22158962477726618
-158.22164873219631431
-158.22170451007485781
-158.22175835939788158
-158.22181100437745727
-158.22187807818181682
-158.22192942135706062
-158.22198440602335268
-158.22204332867295307
-158.22209669763088868
-158.22215388539888181
-158.22220511991844205
-158.22226495844327587
-158.22231453572902637
-158.2223780154579913
-158.22243284208320802
-158.22248476702446851
-158.22254442420279474
-158.22259528594690892
-158.22265541929147048
-158.22269786389173873
-158.22274912281227444
-158.22281023147729684
-158.22286297768823715
-158.22291500481179582
-158.22297759440209575
-158.22301701124786177
-158.22307135017743462
-158.22313147604137384
-158.22318168934395999
-158.22322769351876559
-158.22328708424777233
-158.22333859268957212
-158.22338626440327403
-158.22343710485932888
-158.22348898285633823
-158.22354021309735117
-158.22359265174014809
-158.22364253054780647
-158.22368957336652784
-158.22374369435763697
-158.22378699453958006
-158.22383963910874627
-158.22390294055540494
-158.22393874235876865
-158.22398875655198935
-158.22405104832930078
-158.22408729382740944
-158.22414034069515765
-158.22418387566102638
-158.22424567400824458
-158.22428997079470037
-158.22433143254869492
-158.2243837754516278
-158.22443189623535886
-158.22448295332549151
-158.22452855215487943
-158.22457371490688161
-158.22462544189372124
-158.22466935585367764
-158.22471253274750325
-158.22477594356098507
-158.22481577316654011
-158.22485621112630838
-158.22490842229177588
-158.22495835513865359
-158.22500269442303988
-158.22504812867367718
-158.22509421721650824
-158.2251421212205571
-158.22518937819523899
-158.22524014140739723
-158.22527791821016763
-158.22532502946057775
-158.22537199175951628
-158.22542229623797994
-158.22546759509998537
-158.22551081394971106
-158.2255612890973282
-158.22559765895042005
-158.22563968992636774
-158.2256935208359323
-158.22574824871699661
-158.22577927106738116
-158.22582138924343553
-158.22587959081465669
-158.22592457336429561
-158.22596281533682827
-158.22600281528298183
-158.22605313671823524
-158.22609437100487639
-158.22614019633806492
-158.22618162345634119
-158.22623365970912346
-158.22627456699078152
-158.22630754525249586
-158.2263628335702208
-158.22640881641859778
-158.22643891422029583
-158.22649108351663472
-158.22652965860478957
-158.22657369011960782
-158.22662056112613982
-158.22667200721986092
-158.22670764949336331
-158.22674494649243115
-158.22679252141659845
-158.22683773508595095
-158.22688124019055067
-158.22691797292048932
-158.22695916545268346
-158.22701041771640007
-158.22704936729684277
-158.22708971413422319
-158.22713046123612912
-158.22717510665441409
-158.22722391934371444
-158.22726574673060895
-158.22729999678873014
-158.22734095342963201
-158.22738379439377354
-158.22743619288237937
-158.227472583075496
-158.22750661120949189
-158.2275555553792401
-158.22759886713083688
-158.22763445071603883
-158.22767647996013807
-158.22771918776709299
-158.22776386047019059
-158.22779716294857622
-158.2278402882446926
-158.22788253749757814
-158.22792608297066863
-158.22795859467714763
-158.22800297478258358
-158.2280483550376573
-158.22808212738812017
-158.22812420477322348
-158.2281605025162321
-158.22820283704029976
-158.22824814587437459
-158.22828144774427983
-158.2283188355106347
-158.22835992334148614
-158.22839965821327723
-158.22843579605233799
-158.22847556822489423
-158.22852378810969753
-158.22855486195470576
-158.22859903484911115
-158.22863417043993195
-158.22866868812138819
-158.22871139231352799
-158.22874231007466506
-158.22877959402342185
-158.22882179495678656
-158.22886160477818862
-158.22889593578798895
-158.22893718837531196
-158.22897737061038015
-158.22901106849252528
-158.22903719420133939
-158.22907999983698346
-158.22912092688767416
-158.22915790323861529
-158.22918911351067095
-158.2292224876803175
-158.22926950837282334
-158.22929598479109359
-158.22932864277186127
-158.2293633451465098
-158.2294053272514418
-158.22944556985726194
-158.22947353184380859
-158.22950605720819794
-158.22954552934317007
-158.22957655045146907
-158.22961335279796913
-158.22964208603522707
-158.22967505181958359
-158.22971477820397013
-158.22974802768729319
-158.22977981321980678
-158.22980615573379737
-158.22983970245854835
-158.22988026985638044
-158.22991702331009378
-158.22993832719231477
-158.22996769462872635
-158.22999873414471494
-158.23003684920425371
-158.2300643479458131
-158.23009540568051534
-158.23012532040485212
-158.23016591035491274
-158.23018927942217715
-158.23021756331669962
-158.23024083387002747
-158.23027968232986495
-158.2303174275469928
-158.23033562278223485
-158.23036060184401208
-158.23039335216907375
-158.23042160930151567
-158.23045132099389321
-158.23047908960842278
-158.23051130515190721
-158.23053659915251501
-158.23056001840211593
-158.23058836276072725
-158.23062078437408218
-158.23064203424434027
-158.23066986148626256
-158.2306935759036719
-158.23072351890232312
-158.23074904987825562
-158.23077885330428671
-158.23080205027906686
-158.23083055466679525
-158.23084553382119566
-158.23087620332904635
-158.23089943415175185
-158.23092717827702813
-158.23095188861765337
-158.23097648535184589
-158.23100193800669899
-158.23102240634153759
-158.23104676244219036
-158.23106412897212181
-158.23109629892564953
-158.23111687687617177
-158.23113687826833029
-158.23116200993047187
-158.23118025162125377
-158.23120831911873552
-158.23123130009707893
-158.23124582003811156
-158.23126802119514878
-158.23129336186929095
-158.23132112080239153
-158.23133943247665911
-158.23135426122036051
-158.23137357058308794
-158.23140159218661438
-158.23141673337073598
-158.23143816654697957
-158.23145877372328982
-158.23147820474065384
-158.23150016808324381
-158.2315192609703729
-158.23153995256356552
-158.23156153088334008
-158.23158765113385016
-158.23159361884040663
-158.23161051571355529
-158.23163859438997747
-158.23166161879242964
-158.23167922994542778
-158.23168987274664232
-158.23171324608654231
-158.23172957981989839
-158.23175459457968373
-158.23176842832543798
-158.23179320177931118
-158.23180233238952042
-158.23181990926249796
-158.23184294160836316
-158.23186428452095242
-158.231884178992118
-158.23189700675385438
-158.23190785643453182
-158.2319333545214306
-158.23195724999737877
-158.23196992097257407
-158.2319919613366892
-158.23200525939688532
-158.23202415206134219
-158.23204339009652131
-158.23206380871420151
-158.23208780962627884
-158.2320908060551119
-158.23210487698733573
-158.23213074164343084
-158.23215587374818369
-158.23216778587143949
-158.2321781254304085
-158.23220818628607276
-158.23222020119993658
-158.23223523466987217
-158.23226356450703634
-158.23227969226945788
-158.23229020827960767
-158.23229819888811676
-158.2323315102260608
-158.23235233787826814
-158.23236199796804158
-158.23238159784619938
-158.2323985514404967
-158.23241569506086535
-158.23243325294617989
-158.23245158074934125
-158.2324763307728972
-158.23248749104047306
-158.23250393805381009
-158.23253048717600677
-158.23254374047286319
-158.23255780907899748
-158.23257843933402
-158.23260135381013924
-158.23261876169289053
-158.23263136234152171
-158.23266368817422745
-158.23267744455540651
-158.23269883727562046
-158.23271284251671887
-158.23272312265584105
-158.23275678291545887
-158.23276546773107043
-158.23279206596635049
-158.23281416866976201
-158.2328325153611388
-158.23284415669348846
-158.23286110553311801
-158.23288385914059972
-158.23290011395238253
-158.23293220870516507
-158.23294243621847954
-158.23296674580512899
-158.232981468391813
-158.23299977307362951
-158.23301715520500466
-158.23304664596267344
-158.23306630843109133
-158.23308966861458202
-158.23310004699266074
-158.23312073781659137
-158.23313477853076847
-158.23316022347364651
-158.23318569054143268
-158.23320411469569535
-158.2332219941968674
-158.23324116825926922
-158.23326200165575983
-158.23327832142530269
-158.23329744739572789
-158.23332101576869491
-158.23334361735010134
-158.23335871705336331
-158.23338462705152097
-158.23339938068068022
-158.23341970068193518
-158.23343640522827513
-158.23345942460633751
-158.23347322167083462
-158.23349591865434149
-158.23352030016491199
-158.23353141368545494
-158.23355092971405611
-158.23357010856236116
-158.23360343178933363
-158.23360897268969438
-158.23363335566153864
-158.2336400235469398
-158.23366514988839526
-158.2336834106798733
-158.23369905696273463
-158.23372196267200707
-158.23374362835016882
-158.23375958665678809
-158.23377842760308454
-158.23379305585103793
-158.23380924089065047
-158.23382433815200443
-158.23384705431436714
-158.23386164220897854
-158.23387467577660459
-158.23389208335285616
-158.23390741907675761
-158.23392468841086611
-158.23394201654008384
-158.2339595728071231
-158.23396971147525392
-158.23398111008526712
-158.23399151457383027
-158.23401633278530198
-158.23402700940687282
-158.23403596550684824
-158.23404958266203835
-158.23406906547106132
-158.23408234668121963
-158.23409337544637765
-158.2341034121478458
-158.23411014282029896
-158.23413284060339379
-158.23414110807743782
-158.2341467450183643
-158.23416314370626878
-158.23416288152259312
-158.2341709474196989
-158.23419376253701785
-158.2342041580645855
-158.23420404545018414
-158.23421021114143059
-158.23422140243749823
-158.2342338204082921
-158.23423628952647846
-158.23424186824126991
-158.23424632925599553
-158.23425646867519845
-158.23426673638303441
-158.2342717669897354
-158.23427034375342259
-158.2342800252519055
-158.23428532040921368
-158.23428797736130491
-158.23429217387047174
-158.23428562470002134
-158.2342931383593907
-158.2342977271012785
-158.23430138911174936
-158.23429368994260358
-158.23429381805101457
-158.23429436685287897
-158.23430263880308644
-158.23430703202666336
-158.2343018642515915
-158.23429894471075841
-158.2342867863757192
-158.23429014057299469
-158.23429767600021023
-158.2342854421756897
-158.23428570357498302
-158.23428054302863188
-158.23427399984106501
-158.23428017771780674
-158.23427056041276728
-158.23425912431855522
-158.23425137638321303
-158.23424234332185279
-158.23424881275744269
-158.23424361544090289
-158.23423380534524085
-158.23421676463306085
-158.23421599982711427
-158.23421587816659439
-158.23420074959835802
-158.23419177297483884
-158.23418039075386332
-158.23416761820243437
-158.23415847264857348
-158.23415365768477159
-158.23414372520903726
-158.23413690222599826
-158.23412106040677827
-158.23411366798646327
-158.23409671341002536
-158.23408748271515378
-158.23407276440013902
-158.2340654462180396
-158.2340583429478329
-158.23404946097022616
-158.23402375619224358
-158.23401220173087722
-158.23399617762123626
-158.2339897328467373
-158.23397833506436427
-158.23396017985569983
-158.23394820438113584
-158.23393057612472035
-158.23391561118251047
-158.23390265113363284
-158.23389158930785925
-158.23387993016103792
-158.23387325823227911
-158.23385401783099269
-158.23383425301807392
-158.23381515667526287
-158.23380319657843529
-158.23378857343419668
-158.23377150284764525
-158.23376044302995069
-158.23375492893754313
-158.23374391954092744
-158.23371777362697799
-158.23370365536527515
-158.23369225431977725
-158.23368092246090555
-158.23366585804262741
-158.23364862217630389
-158.23363163309198853
-158.23362481375124844
-158.23360346414517608
-158.23359584689657709
-158.23358585117850339
-158.23356912400271312
-158.23355337621273975
-158.23354282639124335
-158.23353348196013712
-158.23350785689751774
-158.23350275743172233
-158.23349154920984461
-158.23347779495756527
-158.23346771047786774
-158.23345644824755141
-158.23344250202416106
-158.23344139360534655
-158.23342213937431211
-158.23341675710759091
-158.2334027603697848
-158.23339657589772855
-158.23337879793513139
-158.23336636178902381
-158.23336757395344421
-158.2333609919342905
-158.2333459728766627
-158.23334337483956347
-158.23332912134881667
-158.23333336549993078
-158.23332767211280725
-158.23331193346143664
-158.23330762357466028
-158.23330636232532243
-158.2332993257056728
-158.2332901246765573
-158.23328574822630799
-158.23327427316570493
-158.23327311106231718
-158.23326462344948595
-158.23326645987154393
-158.23327103689379669
-158.23326003227776937
-158.23326139764429854
-158.23326463574156264
-158.23325783655201349
-158.23325836512859155
-158.23325508212400337
-158.23326314175034213
-158.23325769659896878
-158.23325761860704119
-158.23325497621004843
-158.23325540187988736
-158.23324772119840986
-158.23326340255891864
-158.23326486055276519
-158.23325996123168125
